DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment_Behavior
0.472848789,0.639933166,0.306182122,2.059732665,3.396616541,0.252088555,0.200292398,4.327903091,0.197786132,1.391186299,0.682957393,0.319966583,0.305973266,0.314327485,0.668128655,0.485171261,1.255012531,1.706766917,0.500835422,0.596073517,0.565580618,0.362573099,0.184837093,0.812030075,2.032999165,1.369883041,0.285923141,0.261278195,0.745196324,0.208228906,0.355054302,1.864661654,0.303884712,0.415413534,0.365705931,0.688387636,0.514619883,0.325605681,0.503550543,0.331035923,0.2786132,0.320802005,0.453216374,0.142497682,0.748112833,0.16183287,1.98291617,0.292411601,0.424579526,1.307641372,0.148589591,0.149913919,0.15852205,0.105284068,0.173751821,0.162230168,0.177327506,0.111508409,0.18037346,0.105548934,0.453979605,0.276916965,1.337041451,2.068865051,0.148722024,1.20884651,0.950072838,0.242087141,0.146867965,0.110316514,0.105284068,0.08541915,0.430274136,0.125016554,0.14805986,0.184081579,1.473049927,Control,Memantine_C/S
0.322140322,0.512558013,0.308490308,2.614660115,4.32964783,0.23041223,0.171853672,5.60960961,0.227409227,1.325279825,0.405814906,0.320775321,0.287196287,0.309172809,0.923832924,0.98976249,1.927791428,1.246519247,0.409227409,0.66994267,0.270952771,0.348621349,0.161889162,1.207343707,2.606606607,1.235735736,0.235462735,0.276549277,0.705159705,0.153699154,0.366912367,2.480889981,0.565247065,0.459459459,0.473518974,0.879197379,0.52020202,0.355446355,0.555419055,0.317908818,0.308217308,0.386977887,0.3995359,0.178508738,1.246890025,0.131267649,1.628939937,0.266351217,0.270396092,1.104098298,0.076089445,0.134930932,0.180874609,0.129512325,0.150499886,0.196061971,0.140578493,0.099824468,0.259253606,0.140578493,0.567961536,0.25475082,1.749217736,2.46851866,0.149584065,1.415324735,0.888727772,0.251011219,,,0.129512325,0.122491033,0.464092193,,0.183011524,0.168739983,1.027627261,Control,Memantine_S/C
0.305504346,0.488543587,0.289043982,2.495654464,4.329734001,0.226757967,0.164998683,5.354227021,0.211614432,1.288912299,0.397945747,0.313932052,0.278245984,0.255596524,0.909007111,0.935475375,1.894521991,1.170924414,0.41440611,0.649855149,0.263760864,0.332499342,0.1494601,1.156570977,2.482617856,1.155649197,0.227548064,0.262707401,0.680142218,0.145114564,0.356333948,2.42164867,0.553068212,0.459178299,0.434158546,0.860811167,0.502765341,0.343429023,0.532657361,0.303792468,0.283908349,0.370950751,0.376876481,0.178482068,1.182121465,0.128061263,1.588141633,0.264841914,0.279551141,1.105087573,0.074986731,0.136325726,0.177951323,0.127682159,0.151110774,0.195920843,0.139661839,0.103192054,0.250360149,0.13867617,0.562817499,0.264159527,1.724619001,2.471605125,0.149442717,1.402077489,0.861551293,0.25847297,,,0.127682159,0.122147244,0.462354993,,0.178482068,0.187049814,0.982182121,Control,Memantine_S/C
0.327590922,0.518457752,0.32184851,2.601312551,4.61730927,0.230926989,0.172955975,5.538692918,0.217528028,1.391987968,0.401832103,0.332102817,0.290538693,0.269209735,0.950095707,0.988515176,1.975799836,1.218074925,0.399781241,0.697839759,0.265654908,0.348646432,0.160650807,1.226141646,2.633305989,1.221903199,0.251298879,0.277960077,0.719168718,0.152584085,0.367240908,2.509570686,0.567815149,0.459119497,0.465135357,0.847142467,0.5300793,0.351517637,0.577522559,0.320617993,0.295870932,0.383647799,0.388159694,0.180118946,1.217115934,0.129837028,1.612806055,0.269869468,0.270950799,1.216575268,0.07878273,0.139182822,0.180582374,0.130377694,0.156484128,0.200587009,0.141422723,0.099868695,0.257279679,0.137483587,0.580443346,0.257434155,1.782884066,2.45508612,0.154398702,1.396153549,0.887155326,0.263381478,,,0.130377694,0.119718854,0.470842666,,0.194485209,0.168764965,0.990036302,Control,Memantine_S/C
0.321299015,0.485576093,0.299533598,2.504404906,4.161513215,0.234237347,0.186042494,5.23838314,0.206253239,1.250993263,0.39436863,0.334945586,0.291242011,0.265676283,0.919502505,0.902573847,1.854378995,1.172395923,0.40663327,0.65607186,0.286577993,0.362584211,0.175332527,1.079461047,2.333909138,1.182933149,0.244947314,0.262048713,0.675418898,0.165140784,0.367593712,2.29607877,0.542926239,0.482294006,0.51839696,0.835204699,0.543617205,0.348764899,0.565209881,0.32682674,0.302297461,0.39557782,0.439454137,0.17612978,1.159038239,0.135187331,1.603997683,0.277423716,0.258594052,1.016898416,0.07387022,0.144360757,0.17777134,0.134897644,0.156913866,0.193124759,0.152954809,0.109115489,0.261587486,0.141077636,0.599459251,0.254152182,1.696407879,2.485901893,0.161162611,1.464561607,0.895616068,0.258690614,,,0.134897644,0.12379297,0.479818463,,0.195538818,0.188779452,1.028679027,Control,Memantine_S/C
0.300456776,0.475723228,0.297411605,2.469125359,3.827947894,0.237354086,0.180341736,5.143292167,0.203857215,1.25325664,0.387582473,0.324479783,0.284046693,0.259685332,0.886144476,0.866350871,1.751649467,1.145829809,0.395702927,0.643376755,0.268990019,0.365251227,0.17103705,1.035019455,2.28286246,1.165961766,0.236169853,0.263407207,0.677211978,0.157672137,0.356623245,2.244967011,0.530197936,0.477076637,0.475554052,0.804432414,0.533581458,0.340551514,0.565048215,0.310776518,0.298765014,0.385214008,0.423616985,0.171894605,1.149985523,0.133867387,1.566740662,0.277482868,0.283370331,1.082231445,0.072193804,0.146028376,0.179036773,0.136666345,0.158382396,0.19418975,0.142843355,0.109255863,0.261171702,0.142939871,0.57388283,0.26783129,1.681497925,2.4990831,0.163111669,1.434610559,0.879258759,0.261750796,,,0.136666345,0.126242641,0.468680629,,0.193417624,0.186468488,1.058488563,Control,Memantine_S/C
0.309965523,0.468067641,0.283040552,2.415695288,4.080774914,0.232638319,0.17123625,5.105073059,0.204071581,1.290921031,0.370382532,0.318995239,0.275488426,0.268264653,0.86701691,0.849285832,1.788868823,1.136102446,0.376949598,0.642094894,0.26153341,0.361516992,0.16975866,0.999343293,2.285339025,1.115416188,0.230996552,0.257428994,0.659333443,0.148579872,0.351009686,2.175340667,0.516335577,0.468724347,0.473157117,0.824495157,0.525857823,0.321457889,0.546544081,0.30865211,0.288786735,0.359382696,0.380889837,0.172736125,1.160662123,0.132619279,1.607108082,0.338851022,0.275754625,1.14157741,0.072833496,0.154138267,0.177799416,0.134469328,0.164849075,0.201850049,0.149367089,0.113534567,0.262512171,0.142064265,0.59707887,0.267867575,1.732035054,2.479454722,0.168159688,1.437000974,0.879844206,0.268549172,,,0.134469328,0.120253165,0.483252191,,0.212171373,0.187925998,1.051022395,Control,Memantine_S/C
0.32346723,0.478435518,0.316701903,2.558985201,3.715010571,0.245454545,0.201902748,5.254122622,0.241226216,1.36807611,0.408668076,0.341437632,0.327272727,0.281395349,0.91627907,0.898520085,1.823044397,1.18372093,0.423678647,0.672938689,0.299154334,0.392389006,0.188160677,1.053699789,2.218816068,1.155391121,0.254122622,0.289006342,0.693446089,0.18372093,0.381606765,2.220718816,0.558139535,0.518816068,0.524312896,0.858773784,0.576321353,0.354545455,0.58858351,0.338689218,0.319450317,0.397251586,0.476744186,0.155746911,1.064520155,0.132534631,1.533133658,0.304505179,0.237364283,0.937351803,0.061400225,0.13615375,0.160114813,0.137526519,0.155247722,0.187694996,0.14064645,0.099837764,0.257082241,0.133283414,0.574316735,0.255210283,1.63259703,2.434668663,0.168101835,1.429801572,0.849868963,0.264195682,,,0.137526519,0.145763135,0.469362286,,0.238737052,0.238487458,1.0758767,Control,Memantine_S/C
0.293755136,0.46240756,0.294576828,2.421322925,3.884141331,0.25451931,0.192276089,5.088537387,0.225349219,1.349424815,0.399958915,0.333196385,0.290468365,0.285332786,0.88537387,0.887838948,1.777937551,1.124897288,0.409613804,0.666187346,0.334634347,0.394207067,0.187551356,1.008011504,2.198644207,1.113599014,0.241372227,0.284921939,0.678512736,0.172350041,0.369556286,2.186935086,0.544782251,0.511503698,0.492810189,0.839975349,0.57189811,0.341413311,0.584018077,0.335661463,0.301561216,0.376540674,0.444741167,0.146070193,1.005561048,0.129757785,1.504201681,0.28954523,0.241596639,0.968240237,0.069822046,0.136183885,0.165101335,0.132105783,0.155832921,0.179930796,0.137172516,0.100593178,0.259515571,0.135936728,0.581438458,0.266312407,1.61319822,2.433391003,0.175729115,1.446984676,0.835145823,0.25,,,0.132105783,0.127904103,0.469476026,,0.2371478,0.228868018,1.04164607,Control,Memantine_S/C
0.280735721,0.434656341,0.281316554,2.299322362,3.722555663,0.266214908,0.179090029,4.840464666,0.198063892,1.240464666,0.369990319,0.319070668,0.278412391,0.275508228,0.82749274,0.827879961,1.71732817,1.134946757,0.393610842,0.652081317,0.286544046,0.37018393,0.175798645,0.943852856,2.013359148,1.052662149,0.230590513,0.265827686,0.643175218,0.177153921,0.352952565,2.035430784,0.519070668,0.46892546,0.439690223,0.801548887,0.530880929,0.327395934,0.563407551,0.306292352,0.283833495,0.347337851,0.396515005,0.157756024,1.02434739,0.132153614,1.53250502,0.289282129,0.250753012,1.045808233,0.064633534,0.146711847,0.158634538,0.129769076,0.161646586,0.192143574,0.143072289,0.101154618,0.261671687,0.138805221,0.579819277,0.268448795,1.688002008,2.427836345,0.178965863,1.438629518,0.841114458,0.261797189,,,0.129769076,0.135542169,0.477911647,,0.235190763,0.21623996,1.082705823,Control,Memantine_S/C
0.33930997,0.521325727,0.34338495,2.550937245,3.437109481,0.271936974,0.220320565,5.197500679,0.239337137,1.499864167,0.433034501,0.379788101,0.32192339,0.320021733,0.902200489,0.901385493,1.856017387,1.205107308,0.456669383,0.721271394,0.323010052,0.434392828,0.208367291,1.036674817,2.179299104,1.188264059,0.270578647,0.304808476,0.706873132,0.201303993,0.445531106,2.170877479,0.61206194,0.569410486,0.633523499,0.939690302,0.632165173,0.407769628,0.638413475,0.398533007,0.372724803,0.470795979,0.541157294,0.142607035,0.970555467,0.137673086,1.508992519,0.300015916,0.220754417,0.909597326,0.063982174,0.147540984,0.160114595,0.130351743,0.152634092,0.18844501,0.139583002,0.107910234,0.261976763,0.13608149,0.597166958,0.265796594,1.622473341,2.406016234,0.188285851,1.438325641,0.878083718,0.274550374,,,0.130351743,0.1577272,0.481776222,,0.250676428,0.243673404,1.076874105,Control,Memantine_S/C
0.315139032,0.483264676,0.326210093,2.42507724,3.651905252,0.275489186,0.245365602,4.987899073,0.220906282,1.402677652,0.422502575,0.358135942,0.304325438,0.291709578,0.89907312,0.856333677,1.755149331,1.151390319,0.425592173,0.695932029,0.315911432,0.421472709,0.213439753,0.989958805,2.057415036,1.128475798,0.27445932,0.288105046,0.702111226,0.185118435,0.387487127,2.061534501,0.576725026,0.547373841,0.589083419,0.918898043,0.602729145,0.369207003,0.606333677,0.355818744,0.35092688,0.422245108,0.502832132,0.147309237,0.967068273,0.138795181,1.540401606,0.312449799,0.239839357,0.924819277,0.062811245,0.152610442,0.157108434,0.136385542,0.161445783,0.188915663,0.144899598,0.123052209,0.267791165,0.14248996,0.622168675,0.285301205,1.657349398,2.49253012,0.192128514,1.464738956,0.857670683,0.278554217,,,0.136385542,0.138955823,0.514216867,,0.250281124,0.249959839,1.105863454,Control,Memantine_S/C
0.35969917,0.490404564,0.325207469,2.405342324,3.626815353,0.269190871,0.224325726,5.003371369,0.223288382,1.373443983,0.418827801,0.357624481,0.314574689,0.311462656,0.908454357,0.877852697,1.79123444,1.23003112,0.437240664,0.676348548,0.325466805,0.427126556,0.211358921,0.997406639,2.080912863,1.146006224,0.268672199,0.295643154,0.701763485,0.185684647,0.403786307,2.093620332,0.586618257,0.55186722,0.652748963,0.923755187,0.638485477,0.369294606,0.625778008,0.367219917,0.35503112,0.441649378,0.484180498,0.152669271,0.955891927,0.138671875,1.53499349,0.30875651,0.239257813,0.95686849,0.06266276,0.146484375,0.161458333,0.134928385,0.167480469,0.196777344,0.153808594,0.110351563,0.258789063,0.146321615,0.623046875,0.293294271,1.648925781,2.466145833,0.192871094,1.482259115,0.871582031,0.289550781,,,0.134928385,0.139811198,0.479654948,,0.267578125,0.252441406,1.127766927,Control,Memantine_S/C
0.32083075,0.464352139,0.324550527,2.349349039,3.220396776,0.299132052,0.232796032,4.543397396,0.238065716,1.448233106,0.416305022,0.362058277,0.31184129,0.326100434,0.872907626,0.84283943,1.673279603,1.050526968,0.445753255,0.668939864,0.336019839,0.435213887,0.216986981,0.929634222,1.887476751,1.058276503,0.2699938,0.298822071,0.664910105,0.211407316,0.407625542,1.89150651,0.570985741,0.547737136,0.665530068,0.917854929,0.645691259,0.380347179,0.673279603,0.390266584,0.376937384,0.478611283,0.508369498,0.124644164,0.860512403,0.136234242,1.482309882,0.303782025,0.216958113,0.837942253,0.058153721,0.148840992,0.148027654,0.134607564,0.149654331,0.167547784,0.141927613,0.118137454,0.254575031,0.132777552,0.632980887,0.285685238,1.633387556,2.354412363,0.21553477,1.472549817,0.870475803,0.298291989,,,0.134607564,0.165311102,0.510980073,,0.305815372,0.324725498,1.062830419,Control,Memantine_S/C
0.335714286,0.519727891,0.365986395,2.565306122,3.457482993,0.326530612,0.25170068,5.101360544,0.251020408,1.545238095,0.460204082,0.401360544,0.37755102,0.356122449,0.950340136,0.889455782,1.849319728,1.18537415,0.471428571,0.764285714,0.37755102,0.469047619,0.240136054,1.005102041,2.066326531,1.139115646,0.283333333,0.341836735,0.742857143,0.227891156,0.442176871,2.097278912,0.636394558,0.624829932,0.715306122,1.02244898,0.71122449,0.413945578,0.736054422,0.402380952,0.42585034,0.482993197,0.56292517,0.142419289,0.867592971,0.13812832,1.470780548,0.243154884,0.226604005,0.871270944,0.055986923,0.153248876,0.158357172,0.14139763,0.158357172,0.179812015,0.159991827,0.127707397,0.267470372,0.132815693,0.643849612,0.303024111,1.697793216,2.355537393,0.21046179,1.457294647,0.82631794,0.303228443,,,0.14139763,0.17368206,0.490805067,,0.29178586,0.295872497,1.072537801,Control,Memantine_S/C
0.314397649,0.495266079,0.362389814,2.510610513,3.522363696,0.317662422,0.279464577,4.945478289,0.246163892,1.447600392,0.425399935,0.378060725,0.329089128,0.344760039,0.933725106,0.89193601,1.75481554,1.158667973,0.461638916,0.685602351,0.367613451,0.495266079,0.275220372,0.972902383,1.954293177,1.121123082,0.281096964,0.303623898,0.720535423,0.218739798,0.432908913,2.04733921,0.606594842,0.612471433,0.66993144,0.981717271,0.666666667,0.387202089,0.704538035,0.410708456,0.403852432,0.471106758,0.526934378,0.137995435,0.900809297,0.133845196,1.497613613,0.309815314,0.230753268,0.874662793,0.06017846,0.155426437,0.151068686,0.138410459,0.169537248,0.185308155,0.147956007,0.118281801,0.263540154,0.134882756,0.627723594,0.308777755,1.671508612,2.337414401,0.221207719,1.469184478,0.8400083,0.30504254,,,0.138410459,0.150238639,0.530815522,,0.307740195,0.322888566,1.096908072,Control,Memantine_S/C
0.27048168,0.447234802,0.281871827,2.485933855,4.341567174,0.256209688,0.18045835,6.65129683,0.215589406,1.175518046,0.390284068,0.390421298,0.302456429,0.294222588,0.930561274,1.339371483,1.911623439,1.272951832,0.545491972,0.719226019,0.2245094,0.34074379,0.165911898,1.233978318,2.357211472,1.072869494,0.230273089,0.27254014,0.714422945,0.159462056,0.336215178,2.562920269,0.787429669,0.44284342,0.464525868,0.964457253,0.554000274,0.348428709,0.553588582,0.322080417,0.296006587,0.358309318,0.429943735,0.190691212,1.241576936,0.150746787,1.965960403,0.300712053,0.402570337,0.999739493,0.203021883,0.171587357,0.194598819,0.13268496,0.1719347,0.203803404,0.193035776,0.118617576,0.290552275,0.158301494,0.601250434,0.291854811,1.974209795,2.820771101,0.163945815,1.473080931,0.877908996,0.214484196,0.150746787,0.134769017,0.13268496,0.140500174,0.478291073,0.150138937,0.192427926,0.210055575,0.927144842,Control,Memantine_S/C
0.265891907,0.452814338,0.298375805,2.481097732,4.712685522,0.249509941,0.185942313,6.763511621,0.221366564,1.163679642,0.409549146,0.403108373,0.311117334,0.297675721,0.925931112,1.359983198,1.920890507,1.32399888,0.50392047,0.71408569,0.23116774,0.347801736,0.169140297,1.211145337,2.384206105,1.09283114,0.230047606,0.272192663,0.729907589,0.16157939,0.345841501,2.584010081,0.797815738,0.444693363,0.447073649,0.994679362,0.559927191,0.356762812,0.552926351,0.321338561,0.294315318,0.365723887,0.440352842,0.185962251,1.230030334,0.145517358,1.886501517,0.283704078,0.383215369,1.002780586,0.206100438,0.160599933,0.187815976,0.130771823,0.163296259,0.201129087,0.191776205,0.115604988,0.278985507,0.151499831,0.574907314,0.28033367,1.951044826,2.675092686,0.157061004,1.42256488,0.842938996,0.211745871,0.146022919,0.128412538,0.130771823,0.132709808,0.441691945,0.144337715,0.185962251,0.202982811,0.891220088,Control,Memantine_S/C
0.274456908,0.464006815,0.303705807,2.524066449,4.609399404,0.245491978,0.182592645,6.767570638,0.236546926,1.192673577,0.415873917,0.402243362,0.305551612,0.298736334,0.97217095,1.412750248,1.991054948,1.352122675,0.487576317,0.704671305,0.235127077,0.342325713,0.168252165,1.233707227,2.737895783,1.075252023,0.23952861,0.272185148,0.740735482,0.164418572,0.347721142,2.593071134,0.806190544,0.447394576,0.470822093,1.021865682,0.567229874,0.356382223,0.563822235,0.329689053,0.292347011,0.349424961,0.439017464,0.186338523,1.20592667,0.140465428,1.91302528,0.277331324,0.377783358,1.031726101,0.188682404,0.159551314,0.183157542,0.128913444,0.163401976,0.198811318,0.189854345,0.106981416,0.270885652,0.14783191,0.591160221,0.269211452,1.975556672,2.665996986,0.153942742,1.393688264,0.860873933,0.216474134,0.14624142,0.125230203,0.128913444,0.141888498,0.448434622,0.142558178,0.188933534,0.194374686,0.872258497,Control,Memantine_S/C
0.267213395,0.42405604,0.293353836,2.309755681,3.925679139,0.256278831,0.188450367,6.288911669,0.208440116,1.220399795,0.38595592,0.385614215,0.304800957,0.295916624,0.854946181,1.266017427,1.769861609,1.2441483,0.528788655,0.6856313,0.238168461,0.360157184,0.177003246,1.154279856,2.123697249,1.001708526,0.236459935,0.261575261,0.693490518,0.168973176,0.347514095,2.303946694,0.73979156,0.462327012,0.489150863,0.896634205,0.577994191,0.34512216,0.574747992,0.330087135,0.29830856,0.360669742,0.445412609,0.18778763,1.2269615,0.16084858,1.946458637,0.308227635,0.390952969,0.917499158,0.195532607,0.175440566,0.193848917,0.139072848,0.178807947,0.205746997,0.209787855,0.128970704,0.309911326,0.167134359,0.644516781,0.293186665,1.998428555,2.830732967,0.173307891,1.517790998,0.880906948,0.215063419,0.164440453,0.16140981,0.139072848,0.155011786,0.455494444,0.184195757,0.213940959,0.234145246,0.979795712,Control,Memantine_S/C
0.273375043,0.437087244,0.304831422,2.375738617,3.883559263,0.257212374,0.191518943,6.477407021,0.215849844,1.18317692,0.410149461,0.392944039,0.31438999,0.29822732,0.911018422,1.287452207,1.815085158,1.291623219,0.505561349,0.681091415,0.240528328,0.353840806,0.178832117,1.139555092,2.15884602,1.018595759,0.236704901,0.270072993,0.704900938,0.167361835,0.376259993,2.321341675,0.759645464,0.458289885,0.463851234,0.903892944,0.576120959,0.344629823,0.567431352,0.317518248,0.321863052,0.352971846,0.453249913,0.182097411,1.158073717,0.155770075,1.91191312,0.305397104,0.382294866,0.922663449,0.196467749,0.178038613,0.187362878,0.140412462,0.172114963,0.206559895,0.204695042,0.12856516,0.293220711,0.1587319,0.617266345,0.290258885,1.971259324,2.699539272,0.180671347,1.472356297,0.866608161,0.212264151,0.15993857,0.145677929,0.140412462,0.156208864,0.482667837,0.177928916,0.208973234,0.235190873,0.947345327,Control,Memantine_S/C
0.270942867,0.442691903,0.29828251,2.369610936,2.350683491,0.247809324,0.210304942,6.474237645,0.223624255,1.150368034,0.382229232,0.398878374,0.295653698,0.303014371,0.925867508,1.294251665,1.844724851,1.285138451,0.471784087,0.33491062,0.268664564,0.35488959,0.201542236,1.138275499,2.160357518,1.023133544,0.239046618,0.267963547,0.721521206,0.169295478,0.345425868,2.322818086,0.758149317,0.466351209,0.478093235,0.881002454,0.575359271,0.343673326,0.599018577,0.321240799,0.28040659,0.352611286,0.442691903,0.185116984,1.172768631,0.152188042,1.879549393,0.298743501,0.371425477,1.027512998,0.195082322,0.16605286,0.191832756,0.134315425,0.174501733,0.205155979,0.20797227,0.129116118,0.296252166,0.158687175,0.614926343,0.279137782,1.990034662,2.732344021,0.17482669,1.448006932,0.865034662,0.208730503,0.158795494,0.141356153,0.134315425,0.147530329,0.474328423,0.158470537,0.210138648,0.221403813,0.930784229,Control,Memantine_S/C
0.277741866,0.41822883,0.30015083,2.272786037,3.4878259,0.286360698,0.204912734,6.069166128,0.211592329,1.344968757,0.397974574,0.414565826,0.321482439,0.314156432,0.885585003,1.182934712,1.689937513,1.186597716,0.524455936,0.713639302,0.252962724,0.370609782,0.192630899,1.05365223,1.946778711,0.966602025,0.247575953,0.266752855,0.680241327,0.19026072,0.35660418,2.129067011,0.711915535,0.46390864,0.539754363,0.906701142,0.626804568,0.350140056,0.600301659,0.334195217,0.301874596,0.37793579,0.465632407,0.166690111,1.083274722,0.150513434,1.821071881,0.300886201,0.333380222,0.849627233,0.176818118,0.174145449,0.173442116,0.130820087,0.165846111,0.191869461,0.191447461,0.120973414,0.302996202,0.158953439,0.612041075,0.282880855,1.862568575,2.723730482,0.178084119,1.458292306,0.846532564,0.207342805,0.195808131,0.166690111,0.130820087,0.164017443,0.447038965,0.188352792,0.241806161,0.257560838,1.010128007,Control,Memantine_S/C
0.292091008,0.419934995,0.299458288,2.291657638,3.671505959,0.27063922,0.196966414,6.048754063,0.213434453,1.230552546,0.399566631,0.391549296,0.300975081,0.308992416,0.891224269,1.16468039,1.714626219,1.211700975,0.50552546,0.703358613,0.261971831,0.373131094,0.190682557,1.06652221,2.034886241,0.953629469,0.24312026,0.275189599,0.680173348,0.191115926,0.354279523,2.095774648,0.707908992,0.477573131,0.479089924,0.893607801,0.601733478,0.345828819,0.613217768,0.320043337,0.304442037,0.369880823,0.453737811,0.165135098,1.058565355,0.143190235,1.766150048,0.309834042,0.325469757,0.811548484,0.175421753,0.163077767,0.172952956,0.128377452,0.166232341,0.191468934,0.183513921,0.120148128,0.296941435,0.157728707,0.584556302,0.279111233,1.842408449,2.617062131,0.178302016,1.418186806,0.819777808,0.202167055,0.177616239,0.158414484,0.128377452,0.143601701,0.459607736,0.174735976,0.233438486,0.284185983,0.998079824,Control,Memantine_S/C
0.287296417,0.442345277,0.294462541,2.271661238,3.709446254,0.262757872,0.198262758,6.013463626,0.222149837,1.172855592,0.382410423,0.395222584,0.29815418,0.296851249,0.848208469,1.180456026,1.748968512,1.204560261,0.51465798,0.696634093,0.262323561,0.371335505,0.215200869,1.057763301,1.937024973,0.977633008,0.253420195,0.272095548,0.687947883,0.189359392,0.352442997,2.121606949,0.723127036,0.468621064,0.444733985,0.860803474,0.598479913,0.344842562,0.564603692,0.313355049,0.281216069,0.351791531,0.447774159,0.164664118,1.059257236,0.139677772,1.752730748,0.286318951,0.337793555,0.870425997,0.167394866,0.157973785,0.166985254,0.131075915,0.170808301,0.192244675,0.190060076,0.110458766,0.286455489,0.150054615,0.608001092,0.28481704,1.926133261,2.625204806,0.183096668,1.384352813,0.805843801,0.209448389,0.187192791,0.182004369,0.131075915,0.143500819,0.46518296,0.191561988,0.232113599,0.247269252,0.996723102,Control,Memantine_S/C
0.276746458,0.397166585,0.304347826,2.138983879,3.207132389,0.277723498,0.200781632,5.605276014,0.206643869,1.291890572,0.407425501,0.424279433,0.29653151,0.301416707,0.815828041,1.095994138,1.599169516,1.140693698,0.502686859,0.631411822,0.268197362,0.406448461,0.202735711,1.015632633,1.759159746,0.899120664,0.245969712,0.307767465,0.640205178,0.189057157,0.347826087,1.896678065,0.672691744,0.506350757,0.566194431,0.904494382,0.638495359,0.358329262,0.63727406,0.345383488,0.344894968,0.420127015,0.476062531,0.158369471,0.983174328,0.162359063,1.807805724,0.337207285,0.335993062,0.824111015,0.167389419,0.175888985,0.169297485,0.131483088,0.163052905,0.18057242,0.209887251,0.128360798,0.314830876,0.172246314,0.66452732,0.309973981,1.950563747,2.691934085,0.199132697,1.492627927,0.847007806,0.218386817,0.209366869,0.181960104,0.131483088,0.162359063,0.521422376,0.206071119,0.284648742,0.305637467,1.025151778,Control,Memantine_S/C
0.267985167,0.401483313,0.299629172,2.146106304,3.278862794,0.256118665,0.20197775,5.705067985,0.213844252,1.254635352,0.383189122,0.38986403,0.294684796,0.295426452,0.813102596,1.098640297,1.637577256,1.148578492,0.475401731,0.658343634,0.257849197,0.386155748,0.202719407,0.998763906,1.826946848,0.933250927,0.240296663,0.272682324,0.656613103,0.182694685,0.354017305,1.950556242,0.684301607,0.512731768,0.513967862,0.92657602,0.620271941,0.349814586,0.594313968,0.35105068,0.342398022,0.395055624,0.463535229,0.162329829,0.996381182,0.161468206,1.869550233,0.336205411,0.334137515,0.778390488,0.17198001,0.179045321,0.170946062,0.135447182,0.175771153,0.205755644,0.208857488,0.135791832,0.320351542,0.168361192,0.648457694,0.293985869,1.892297088,2.652248837,0.199034982,1.490608306,0.842322936,0.226606927,0.224539032,0.199207307,0.135447182,0.160434258,0.513182836,0.198001034,0.315009478,0.312941582,1.041357918,Control,Memantine_S/C
0.265617191,0.403048476,0.321589205,2.18015992,3.184657671,0.274362819,0.212143928,5.701649175,0.223388306,1.202648676,0.38005997,0.395052474,0.319590205,0.291104448,0.877311344,1.0982009,1.650924538,1.15842079,0.5,0.660669665,0.275612194,0.383808096,0.201649175,0.981509245,1.792853573,0.928035982,0.256371814,0.266616692,0.658170915,0.186656672,0.389555222,1.963018491,0.693403298,0.487256372,0.571964018,0.884057971,0.624687656,0.364067966,0.603698151,0.33808096,0.340829585,0.389555222,0.457021489,0.157691662,0.969300453,0.151820164,1.781244758,0.314880054,0.327965107,0.780573729,0.164066432,0.176983728,0.171279987,0.128837443,0.172957557,0.183358497,0.209360845,0.11810099,0.295587989,0.155846335,0.651568529,0.287703405,1.84331488,2.546552592,0.204328133,1.416373092,0.825700386,0.2177487,0.202986076,0.210031874,0.128837443,0.161550075,0.479449757,0.193256165,0.287871163,0.282670693,0.983727562,Control,Memantine_S/C
